"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"285","@NikaMelkozerova Tucker Carlson: ""Zelensky jauh lebih dekat dengan Lenin daripada George Washington. Dia adalah seo… https://t.co/IrnDGI22YE",FALSE,1,"NikaMelkozerova",2022-12-08 12:04:19,TRUE,"1600756940925128704","1600823585740029954","1667415740","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AndiPatiroy5",0,FALSE,FALSE,NA,NA
"286","RT @JhanaGhea: China Thiongkok Harga Mati 😩

Investornya China, Penambangnya China 
Teknologinya China, Pemrosesnya China. 
Tenaga kerjanya…",FALSE,0,NA,2022-12-08 12:04:13,FALSE,NA,"1600823562138312706",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","biruawand",18,TRUE,FALSE,NA,NA
"287","@geloraco Padahal mereka dibiayai duit rakyat ... Dari pajak",FALSE,1,"geloraco",2022-12-08 12:03:39,FALSE,"1600522880349278208","1600823419192283136","3319260420","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Julian303",0,FALSE,FALSE,NA,NA
"288","salah satu alasan orang orang pada pengen jadi anime yaitu untuk menghindari bayar pajak",FALSE,0,NA,2022-12-08 12:02:07,FALSE,NA,"1600823033429577728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shounenreii",0,FALSE,FALSE,NA,NA
"289","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 12:01:47,FALSE,NA,"1600822949178933248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Youi_si",2904,TRUE,FALSE,NA,NA
"290","@msaid_didu Setuju,  semangatnya cuma buat jalan berbayar yg ujungnya cuma bisnis cari untung kpd rakyatnya.pajak k… https://t.co/CRYgGwJROp",FALSE,0,"msaid_didu",2022-12-08 12:01:31,TRUE,"1600709818259767297","1600822882023936000","1117990249806721024","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BurhanudinBf",0,FALSE,FALSE,NA,NA
"291","Bayar PBB Padang Lawas – Cek Tagihan Pajak PBB Online -&gt; Peluang Usaha Agen Pulsa &amp; PPOB Online, Usaha Makin Untung… https://t.co/IZcmlgCgaR",FALSE,0,NA,2022-12-08 12:01:03,TRUE,NA,"1600822763127590912",NA,"<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>","kiosbankID",0,FALSE,FALSE,NA,NA
"292","@worksfess banyak cemilan, makan siang dibeliin, makan malem dibeliin kalo lembur, fleksibel gada telat telatan, pa… https://t.co/tFo6kx6R1a",FALSE,1,"worksfess",2022-12-08 12:00:05,TRUE,"1600731098329542656","1600822519040471040","1244597361826885636","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","menuju_bulan",0,FALSE,FALSE,NA,NA
"293","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 11:59:55,FALSE,NA,"1600822477500084224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jjmarkoo",2904,TRUE,FALSE,NA,NA
"294","Waduh...Banyak Kendaraan Dinas Milik Pemkab Bungo Menunggak Pajak, Total Rp 632 Juta https://t.co/0z6RDsAox7",FALSE,0,NA,2022-12-08 11:57:33,FALSE,NA,"1600821881573347329",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","jamindependent",0,FALSE,FALSE,NA,NA
"295","RT @DitjenPajakRI: Terima kasih #KawanPajak. 

Kontribusi dari pajak kemudian dialokasikan untuk keperluan masyarakat.",FALSE,0,NA,2022-12-08 11:56:22,FALSE,NA,"1600821587036770304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pajaksintang",42,TRUE,FALSE,NA,NA
"296","RT @DitjenPajakRI: DJP Gelar International Tax Conference untuk Pertama Kalinya

https://t.co/T8yv5r2MOy",FALSE,0,NA,2022-12-08 11:56:20,FALSE,NA,"1600821578211942401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pajaksintang",47,TRUE,FALSE,NA,NA
"297","RT @DitjenPajakRI: Turunan UU HPP Klaster PPN Terbit, Simak Ketentuannya

Selengkapnya: https://t.co/PwTL29S1Cs",FALSE,0,NA,2022-12-08 11:56:19,FALSE,NA,"1600821571614306304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pajaksintang",58,TRUE,FALSE,NA,NA
"298","RT @DitjenPajakRI: #KawanPajak sudah pernah bertemu dengan penyuluh pajak di Kantor Pajak?

-Sebuah Utas- https://t.co/iz0Dm5Rok8",FALSE,0,NA,2022-12-08 11:56:15,FALSE,NA,"1600821555629789184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pajaksintang",80,TRUE,FALSE,NA,NA
"299","RT @DitjenPajakRI: Jika membutuhkan layanan edukasi perpajakan, #KawanPajak dapat mengundang penyuluh pajak melalui kantor pajak. https://t…",FALSE,0,NA,2022-12-08 11:56:08,FALSE,NA,"1600821527733481473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pajaksintang",9,TRUE,FALSE,NA,NA
"300","RT @DitjenPajakRI: Jadi bagi #KawanPajak yang membutuhkan layanan edukasi dan informasi perpajakan, silakan berkonsultasi melalui penyuluh…",FALSE,0,NA,2022-12-08 11:56:06,FALSE,NA,"1600821519697182720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pajaksintang",8,TRUE,FALSE,NA,NA
"301","#Repost @massajak
Pajak kendaraan bisa dibayarkan 60 hari sebelum jatuh tempoh, lebih awal lebih baik jadi biar ngg… https://t.co/SX8WBhmi47",FALSE,1,NA,2022-12-08 11:55:09,TRUE,NA,"1600821279027736576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samsat_klaten",0,FALSE,FALSE,NA,NA
"302","HAIIII!!! yang need joki, @.cindercells open setiap hari loh. Kami menyediakan jasa:
🌸 RealTime
✨ Akuntansi
✨ Pajak… https://t.co/DAbI82LZlC",FALSE,0,NA,2022-12-08 11:55:00,TRUE,NA,"1600821242843602944",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","markasnyajoki",0,FALSE,FALSE,NA,NA
"303","RT @Android_AK_47: Ternyata teriak² ""HARGA MATI"" semua itu hanya khayalan belaka. kenyataan nya negri dengan SDA&amp;SDM yang melimpah ruah tid…",FALSE,0,NA,2022-12-08 11:54:54,FALSE,NA,"1600821214942855168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tomnjerwkwk",2,TRUE,FALSE,NA,NA
"304","RT @pajakkaltimtara: Kanwil DJP Kaltimtara gelar kegiatan Pajak Berisyarat secara langsung di Ruang Energik Lantai 2 Kanwil DJP Kaltimtara,…",FALSE,0,NA,2022-12-08 11:54:27,FALSE,NA,"1600821102045204481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","g0dMei",1,TRUE,FALSE,NA,NA
"305","SchApp! Untuk teman-teman jurusan akuntansi, kalian ada drive catatan pajak ttg PPnbm sama Pajak penghasilan ngak?… https://t.co/VXwbH6gp5F",FALSE,1,NA,2022-12-08 11:54:12,TRUE,NA,"1600821041676578816",NA,"<a href=""http://config-base.schfess.id"" rel=""nofollow"">twitter for auto base</a>","smkfess",0,FALSE,FALSE,NA,NA
"306","@hoonluv02 Udah kokk, di shopee sekaranf udah gak ada pajak nya tapi pajaknya di ganti jadi manual",FALSE,0,"hoonluv02",2022-12-08 11:54:01,FALSE,"1600809320286863361","1600820992586420224","1495644923290259457","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pinkyycherriesh",0,FALSE,FALSE,NA,NA
"307","@aaayeeeeeee Kayaknya iya karna liat aja jae gak banyak ganti² baju🤣🤣🤣
Irit pajak ege.. jatohnya handcarry wkakakaka",FALSE,0,"aaayeeeeeee",2022-12-08 11:53:10,FALSE,"1600819827932680192","1600820778458808320","1451992538483605508","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eajpark_ian",0,FALSE,FALSE,NA,NA
"308","@pentolkuriya Kalo di liatin ntar kena pajak",FALSE,0,"pentolkuriya",2022-12-08 11:52:14,FALSE,"1600815891960459264","1600820547122003969","952664645688422401","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jodohnyaMasArya",0,FALSE,FALSE,NA,NA
"309","Maksimalkan Pendapatan Pajak Daerah, Pemkab Kudus Manfaatkan Tapping Box

https://t.co/v2c8NXWgFV",FALSE,0,NA,2022-12-08 11:51:22,FALSE,NA,"1600820327319101440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","betanews_id",0,FALSE,FALSE,NA,NA
"310","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 11:50:24,FALSE,NA,"1600820085987237890",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dumppsonxyh",2904,TRUE,FALSE,NA,NA
"311","RT @AzzamIzzulhaq: Dulu. Baik itu Portugis, Spanyol, Inggris, Belanda hingga Jepang, 'harus' berdarah-darah ketika akan menguasai tanah.…",FALSE,0,NA,2022-12-08 11:50:23,FALSE,NA,"1600820081675554816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","daimca",749,TRUE,FALSE,NA,NA
"312","Dlm ksmptn ini, dipaparkn simulasi penggunaan Aplikasi e-Tukin,&amp; dilakukan diskusi terkait kndala srta kekurangan a… https://t.co/zlJb2TYN6l",FALSE,2,"PPNPekalongan",2022-12-08 11:49:54,TRUE,"1600819938603986946","1600819958203973632","538005098","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PPNPekalongan",0,FALSE,FALSE,NA,NA
"313","Abis admin assurance terus daftar assurance aja kali ya? Tapi aku tuh suka pajak",FALSE,0,NA,2022-12-08 11:48:56,FALSE,NA,"1600819713830842369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peachesrane",0,FALSE,FALSE,NA,NA
"314","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 11:48:51,FALSE,NA,"1600819692142067713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sarhss_",2904,TRUE,FALSE,NA,NA
"315","@akselrio Kalo balikan, inget pajak balikan ya",FALSE,0,"akselrio",2022-12-08 11:48:08,FALSE,"1600819150850756609","1600819514048131074","1100352427377623041","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","junirachmatp",0,FALSE,FALSE,NA,NA
"316","Kalau misal faktur pajaknya dibuat jadi satu, apakah boleh? Sehingga dalam satu faktur pajak memuat 2 transaksi yan… https://t.co/YuqVF1Dj4U",FALSE,0,"go_rio_rio",2022-12-08 11:47:27,TRUE,"1600819336205455362","1600819339762225153","417721481","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","go_rio_rio",0,FALSE,FALSE,NA,NA
"317","min @kring_pajak , mohon tanya, kami ada kondisi seperti ini. Ada penyerahan barang di tanggal 30 November 2022.
Tr… https://t.co/DbRhtlnj7X",FALSE,0,NA,2022-12-08 11:47:26,TRUE,NA,"1600819336205455362",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","go_rio_rio",0,FALSE,FALSE,NA,NA
"318","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 11:47:10,FALSE,NA,"1600819268811034624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vck_fq95",2904,TRUE,FALSE,NA,NA
"319","RT @kurawa: Dulu Teriak Tolak Reklamasi, baru menjabat sudah ketemuan pakai pura2 bantah pula 🤣, hasilnya reklamasi di Jakarta makin top aj…",FALSE,0,NA,2022-12-08 11:47:06,FALSE,NA,"1600819253279883264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","New_Ir_cloud",308,TRUE,FALSE,NA,NA
"320","Perencanaan : Teknik
Laporan : Keuangan &amp; pajak
Kuliah : Pertanian 

Multi bgt ya btw https://t.co/Dlqv3ZvrXO",FALSE,0,"nadeaalya",2022-12-08 11:47:03,FALSE,"1600804407381471233","1600819241565192193","1073553593070956545","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nadeaalya",0,FALSE,FALSE,NA,NA
"321","RT @AbdRahimRazi: @inquisitorpg @501Awani Aduh. Bro Penang tu pun pajak dgn kerajaan negeri Kedah…",FALSE,0,NA,2022-12-08 11:45:43,FALSE,NA,"1600818907329110016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SangNirnyawa",2,TRUE,FALSE,NA,NA
"322","RT @AbdRahimRazi: @inquisitorpg @501Awani Aduh. Bro Penang tu pun pajak dgn kerajaan negeri Kedah…",FALSE,0,NA,2022-12-08 11:45:34,FALSE,NA,"1600818868280496128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muhd_azn",2,TRUE,FALSE,NA,NA
"323","Ga bayar pajak kendaraan di suruh bayar, sampai pakai pemutihan segala biar pajaknya dibayar. Giliran yang benar2 t… https://t.co/QB2i6qINT7",FALSE,0,NA,2022-12-08 11:45:06,TRUE,NA,"1600818749439111168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamlongtheng",0,FALSE,FALSE,NA,NA
"324","RT @DitjenPajakRI: #KawanPajak sudah pernah bertemu dengan penyuluh pajak di Kantor Pajak?

-Sebuah Utas- https://t.co/iz0Dm5Rok8",FALSE,0,NA,2022-12-08 11:44:48,FALSE,NA,"1600818673392168961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pajakbjm",80,TRUE,FALSE,NA,NA
"325","Airlangga Hartarto meminta pajak sepeda motor listrik dibebaskan https://t.co/Jt1gD5lhYm",FALSE,0,NA,2022-12-08 11:44:20,FALSE,NA,"1600818558379773953",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","viralitasnews",1,FALSE,FALSE,NA,NA
"326","normalize gebukin pelaku kriminal termasuk koruptor dan tukang ngemplang pajak https://t.co/KqjTTIfvxJ",FALSE,0,NA,2022-12-08 11:44:12,FALSE,NA,"1600818524775063552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","holleringbitch",0,FALSE,FALSE,NA,NA
"327","Pajak neon box padang gamasuk akal, mahal banget bangsat!",FALSE,0,NA,2022-12-08 11:43:51,FALSE,NA,"1600818434089967617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlvinFau_",0,FALSE,FALSE,NA,NA
"328","RT @KtaBpkb: Khusus Jabodetabek area
Pinjaman KTA dari BANK Asing maksimal 300 juta
    .Syarat KTP CC NPWP
    /pakai bukti potong pajak 1…",FALSE,0,NA,2022-12-08 11:43:11,FALSE,NA,"1600818269757194240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BpkbKta",7,TRUE,FALSE,NA,NA
"329","Jadi mau ke pajak atau audit ntar ambil coursenya wkwk",FALSE,0,"peachesrane",2022-12-08 11:42:49,FALSE,"1600818104203849728","1600818175473352704","2488836026","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peachesrane",0,FALSE,FALSE,NA,NA
"330","RT @HoldenKlasik: fs Vw beetle 1200 1974

•Surat komplit pajak on
•plat AA purworejo 
•cat + interior bagus
•kelistrikan nyala
•spedo,wiper…",FALSE,0,NA,2022-12-08 11:42:20,FALSE,NA,"1600818055613149184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Notoawan",17,TRUE,FALSE,NA,NA
"331","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 11:42:05,FALSE,NA,"1600817992245182465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yuazzo",2904,TRUE,FALSE,NA,NA
"332","Sedari dulu #KataKunci_Menipu
Publik adh #Meyakini_DiJamin
Udah #inflasi tuh .Stagflasi malah

Klean Istana: Bangga… https://t.co/83pHaGbpmi",FALSE,0,NA,2022-12-08 11:41:56,TRUE,NA,"1600817953951584256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PelancongTua",0,FALSE,FALSE,NA,NA
"333","Kecewa dan malu banget sama pajak semenjak nangis di sekolah 🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️
Kek apaan sih ga jelas banget nangis",FALSE,0,NA,2022-12-08 11:41:54,FALSE,NA,"1600817946221514753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","afifahhrh",0,FALSE,FALSE,NA,NA
"334","@aeribase Ls nya udah sama pajak 721 an, kasih aja jastip 750 rb nder",FALSE,0,"aeribase",2022-12-08 11:41:36,FALSE,"1600809919514816512","1600817867813163008","839092116","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aerindut",0,FALSE,FALSE,NA,NA
"335","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 11:40:53,FALSE,NA,"1600817687244206080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ssrgrapes",2904,TRUE,FALSE,NA,NA
"336","Ayy ya ya besok ujian Pajak🔪",FALSE,0,NA,2022-12-08 11:40:44,FALSE,NA,"1600817653051899904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","afifahhrh",0,FALSE,FALSE,NA,NA
"337","@asyrafkhaleem @redzuanNewsMPB Dia tak kunci pun mmg dah dpt meniaga kat situ. Pajak 999tahun",FALSE,1,"asyrafkhaleem",2022-12-08 11:39:23,FALSE,"1600811595290259456","1600817311635902464","758547986","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mezzuddin",0,FALSE,FALSE,NA,NA
"338","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 11:39:02,FALSE,NA,"1600817222213316611",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","showanblue",2904,TRUE,FALSE,NA,NA
"339","gada bedanya sii, umk naik, pajak pph21 pun naik😭",FALSE,0,NA,2022-12-08 11:38:01,FALSE,NA,"1600816969527488514",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fdrprp",0,FALSE,FALSE,NA,NA
"340","RT @pengarang_sajak: @Alif_ajiaji Minta bagi hasil tambang yg adil..
Maksa bikin smelter..
Maksa pake TKDN berdayakan UMKM..
Maksa pajak ex…",FALSE,0,NA,2022-12-08 11:37:36,FALSE,NA,"1600816863352872961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asdiutama",4,TRUE,FALSE,NA,NA
"341","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 11:37:24,FALSE,NA,"1600816813943951362",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hanisyourbae",2904,TRUE,FALSE,NA,NA
"342","hahhaha mampos disuruh bayar pajak tahunan hahahhaha mampos kau pi🤣",FALSE,0,NA,2022-12-08 11:34:29,FALSE,NA,"1600816079118675968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","npiwww",0,FALSE,FALSE,NA,NA
"343","min @kring_pajak , mohon tanya, kalau pada bulan-bulan sebelumnya saya buat Faktur Pajak-nya tidak digabung tapi pa… https://t.co/gwE77FkMA0",FALSE,0,NA,2022-12-08 11:34:06,TRUE,NA,"1600815982737788928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","go_rio_rio",0,FALSE,FALSE,NA,NA
"344","@qowlann Jangan2 sempol kemarin buat pajak jadian nih kiw kiww",FALSE,0,"qowlann",2022-12-08 11:33:02,FALSE,"1600534870136360961","1600815713161449473","1356436275348168704","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lahkaget",0,FALSE,FALSE,NA,NA
"345","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 11:32:39,FALSE,NA,"1600815617430650882",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","by_nanaluv",2904,TRUE,FALSE,NA,NA
"346","Jokowi tegas dalam ketertiban wajib pajak #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat… https://t.co/a953BV36AA",FALSE,1,"kariboganteng",2022-12-08 11:32:24,TRUE,"1600815548061085696","1600815553970868224","1559142813589131266","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kariboganteng",0,FALSE,FALSE,NA,NA
"347","RT @seanC37866888: De facto, China sudah menjajah RI.
Pemerintah PDIP Jokowi beri penjajah karpet merah. Penjajah diberi berbagai fasilitas…",FALSE,0,NA,2022-12-08 11:31:56,FALSE,NA,"1600815436593238023",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jojondurjanah",6,TRUE,FALSE,NA,NA
"348","Kaget liat mobil biru kuning kirain simpatisan Ukraina ga taunya mobil KPP pajak",FALSE,0,NA,2022-12-08 11:31:20,FALSE,NA,"1600815286806249472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GiferyArdy",0,FALSE,FALSE,NA,NA
"349","@janov20 @nengnceu @adillawk1 Hahaha, babang yg terdepan. Mana kacamata+suit. Yg lain plis nepi.
Mas2 pajak 🤣🤣kacau… https://t.co/Vmlyarj2aq",FALSE,2,"janov20",2022-12-08 11:31:20,TRUE,"1600814177198612480","1600815285996429313","49522038","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yuelan13",0,FALSE,FALSE,NA,NA
"350","@hikeshii pajak jadian",FALSE,0,"hikeshii",2022-12-08 11:30:44,FALSE,"1600804568677617665","1600815133596725249","1551721336136839168","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keithzevanya",0,FALSE,FALSE,NA,NA
"351","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 11:29:21,FALSE,NA,"1600814787130437632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sheurmyholmes",2904,TRUE,FALSE,NA,NA
"352","@minzjii Dapet Edgar dipotong pajak.",FALSE,0,"minzjii",2022-12-08 11:29:11,FALSE,"1600813329186193409","1600814744591798272","1292976562871050242","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lLLUSTATION",0,FALSE,FALSE,NA,NA
"353","Jokowi tegas dalam ketertiban wajib pajak #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat… https://t.co/7AcvFIJXXp",FALSE,1,"Keti_Similikiti",2022-12-08 11:28:59,TRUE,"1600814690753720320","1600814696214695936","1575878148637732865","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Keti_Similikiti",0,FALSE,FALSE,NA,NA
"354","kanvas, cat minyak, cat akrilik, watercolor, kuas, sketchbook, clay, novel, puzzle, lego, klise, dll

bulan ini aja… https://t.co/hMGOJe058r",FALSE,0,"LXDCCCIII",2022-12-08 11:27:20,TRUE,"1600812357386522624","1600814280823013376","1463159954068709384","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LXDCCCIII",0,FALSE,FALSE,NA,NA
"355","RT @prastyo_d: @kring_pajak Terimakasih kak, Saya pelajari dulu PMK 59/PMK.03/2022",FALSE,0,NA,2022-12-08 11:27:20,FALSE,NA,"1600814279535611909",NA,"<a href=""https://linkedin.com"" rel=""nofollow"">TamilnaduPoliticsDisseminatorBot</a>","TNPoliticsBot",1,TRUE,FALSE,NA,NA
"356","@kring_pajak Terimakasih kak, Saya pelajari dulu PMK 59/PMK.03/2022",FALSE,0,"kring_pajak",2022-12-08 11:27:15,FALSE,"1600685475605336065","1600814257964449793","4564565058","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","prastyo_d",1,FALSE,FALSE,NA,NA
"357","@aeribase mending beli sendiri atau jastip sm yg mau ke korea sih menurutku, aku liat di kwangya harganya sekitar 7… https://t.co/1D9GW7IIPZ",FALSE,0,"aeribase",2022-12-08 11:27:02,TRUE,"1600809919514816512","1600814202821955584","839092116","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","herapalacee",0,FALSE,FALSE,NA,NA
"358","@Abcd322322 @Relawananies Deklarasi dini oleh Nasdem akan memaksa anies utk mjd boneka oligarki, apalagi beberapa t… https://t.co/xt5k9q1WWZ",FALSE,0,"Abcd322322",2022-12-08 11:27:00,TRUE,"1600362498837778432","1600814196043972609","1560938507845378048","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aanmontte",0,FALSE,FALSE,NA,NA
"359","@yuelan13 @nengnceu @adillawk1 Wkwkwk iyesss
Tapi mas2 pajak semakin bikin resah yaa hahaha",FALSE,2,"yuelan13",2022-12-08 11:26:56,FALSE,"1600813166107119616","1600814177198612480","103996393","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","janov20",0,FALSE,FALSE,NA,NA
"360","@kring_pajak Hai kak. 
Misal seperti ini. Kita brda di Kota A mau ke kota B, dalam perjalanan kita menyewa jasa tra… https://t.co/0YbGWhqXUA",FALSE,0,"kring_pajak",2022-12-08 11:26:34,TRUE,"1600685475605336065","1600814087461810176","4564565058","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","prastyo_d",0,FALSE,FALSE,NA,NA
"361","Jokowi tegas dalam ketertiban wajib pajak #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat… https://t.co/5LrFXRq8GH",FALSE,1,"dirga_pramana21",2022-12-08 11:26:27,TRUE,"1600814051868622848","1600814057698709504","1559323627153235968","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dirga_pramana21",0,FALSE,FALSE,NA,NA
